1,36,4,72,8,nodes
148.026373863,5.34309101105,34.266633749,2.1447365284,19.4463686943,10
125.599725008,5.12529659271,33.1479671001,2.04658031464,18.6253032684,20
127.08218503,5.26659226418,34.1603441238,2.04918265343,18.9758520126,30
125.908923864,5.2878139019,33.4688534737,2.14888119698,18.9421601295,40
130.362317801,5.26170802116,33.1863451004,2.0709130764,16.4735379219,50
132.874110937,5.21208167076,33.952180624,2.04637026787,19.1084227562,60
153.161221027,5.32020783424,33.9382379055,2.04590177536,19.2105369568,70
143.144535065,5.21483016014,33.3419189453,2.149102211,19.0627081394,80
135.472263098,5.34692883492,34.0620517731,2.05267047882,19.5028817654,90
127.716433764,5.35161805153,34.2206437588,2.15639996529,19.2803244591,100
149.034005165,5.66592168808,40.432913065,2.35576891899,20.5485990047,500
147.449280024,6.03562736511,44.3441479206,2.45166397095,21.8917269707,1000
248.452769041,10.1427993774,58.457482338,4.66530990601,34.2123730183,5000
438.776154041,17.8739874363,85.6975712776,8.63613414764,54.7893941402,10000
2022.301759,107.985665798,395.285964251,56.8319168091,296.938625336,50000
4384.64711189,251.980000973,933.61506319,127.218729496,718.162561417,100000
