1,36,4,72,8,nodes
5.10284805298,1.90749406815,2.17303848267,1.98344111443,1.70913171768,10
60.4009411335,4.79661297798,25.5883078575,4.96416854858,18.4100553989,20
506.549438953,34.1475768089,212.680604219,18.2868900299,151.84300518,30
2084.49735308,112.088092804,653.856399775,54.3968067169,466.904578209,40
3965.21163702,282.118135214,,144.638284206,1267.98823762,50
,580.777080774,,291.065462828,,60
,1195.64875817,,568.829491377,,70
,1690.12342453,,890.824519157,,80
,,,1684.63715219,,90
